as_of_date,margin_leverage_level,margin_call_trigger_pressure,cascade_vulnerability,latent_proxy_agreement,latent_confidence_score,source_quality_score,validation_quality,validation_status,latent_components_json
2025-07-18,0.7511975619167777,0.4004049502506359,0.593340886667014,0.1923806085379557,0.5884329325613867,0.6659375000000001,0.8052687571079107,validated,"{""leverage_components"": {""ctck_margin_anchor"": 0.8, ""derivatives_pressure"": 0.48896864863627554, ""funding_pressure"": 0.908788324348872, ""marginable_pressure"": 0.7267566886918106, ""speculative_dispersion"": 0.5946538489062068}, ""trigger_components"": {""atc_sell_pressure"": 0.4027001774529896, ""breadth_stress"": 0.5502021948399264, ""drawdown_pressure"": 0.0, ""foreign_outflow"": 0.3069164367886247, ""liquidity_stress"": 0.24242424242424235, ""margin_wave"": 0.4453120250877767, ""sector_pressure"": 0.30395024994278563, ""volume_spike"": 0.9892389623809574}, ""weights"": {""leverage"": {""ctck_margin_anchor"": 0.5, ""derivatives_pressure"": 0.1, ""funding_pressure"": 0.1, ""marginable_pressure"": 0.25, ""speculative_dispersion"": 0.05}, ""trigger"": {""atc_sell_pressure"": 0.15, ""breadth_stress"": 0.15, ""drawdown_pressure"": 0.15, ""foreign_outflow"": 0.1, ""liquidity_stress"": 0.1, ""margin_wave"": 0.25, ""sector_pressure"": 0.08, ""volume_spike"": 0.1}}}"
2025-07-25,0.7559646940268576,0.3906509059192936,0.5915734893784539,0.0543810164622412,0.5470330549386724,0.6659375000000001,0.8013014905937306,validated,"{""leverage_components"": {""ctck_margin_anchor"": 0.8, ""derivatives_pressure"": 0.08895692939213012, ""funding_pressure"": 0.9932829936218674, ""marginable_pressure"": 0.8607230861223543, ""speculative_dispersion"": 0.6511986038973853}, ""trigger_components"": {""atc_sell_pressure"": 0.4010400720697324, ""breadth_stress"": 0.44709972423658884, ""drawdown_pressure"": 0.0, ""foreign_outflow"": 0.6249038099946125, ""liquidity_stress"": 0.24242424242424235, ""margin_wave"": 0.36672150465438746, ""sector_pressure"": 0.23191767856492534, ""volume_spike"": 0.9771541325621256}, ""weights"": {""leverage"": {""ctck_margin_anchor"": 0.5, ""derivatives_pressure"": 0.1, ""funding_pressure"": 0.1, ""marginable_pressure"": 0.25, ""speculative_dispersion"": 0.05}, ""trigger"": {""atc_sell_pressure"": 0.15, ""breadth_stress"": 0.15, ""drawdown_pressure"": 0.15, ""foreign_outflow"": 0.1, ""liquidity_stress"": 0.1, ""margin_wave"": 0.25, ""sector_pressure"": 0.08, ""volume_spike"": 0.1}}}"
2025-08-01,0.7676290101274195,0.5683338752011703,0.6779461994106073,0.256842420707021,0.6077714762121064,0.6659375000000001,0.7914107429863112,validated,"{""leverage_components"": {""ctck_margin_anchor"": 0.8, ""derivatives_pressure"": 0.16443172380565457, ""funding_pressure"": 0.9063359002117177, ""marginable_pressure"": 0.8853790398219574, ""speculative_dispersion"": 0.7841497554038568}, ""trigger_components"": {""atc_sell_pressure"": 0.4041808141252984, ""breadth_stress"": 0.6525288424809152, ""drawdown_pressure"": 0.4993033350027612, ""foreign_outflow"": 0.8797106491727844, ""liquidity_stress"": 0.26380639415348706, ""margin_wave"": 0.5062387207417685, ""sector_pressure"": 0.5373980586718893, ""volume_spike"": 0.9649540726409738}, ""weights"": {""leverage"": {""ctck_margin_anchor"": 0.5, ""derivatives_pressure"": 0.1, ""funding_pressure"": 0.1, ""marginable_pressure"": 0.25, ""speculative_dispersion"": 0.05}, ""trigger"": {""atc_sell_pressure"": 0.15, ""breadth_stress"": 0.15, ""drawdown_pressure"": 0.15, ""foreign_outflow"": 0.1, ""liquidity_stress"": 0.1, ""margin_wave"": 0.25, ""sector_pressure"": 0.08, ""volume_spike"": 0.1}}}"
2025-08-08,0.7500000000000001,0.4785767036180486,0.627859516628122,0.1293482248319022,0.5699294674495707,0.66625,0.7715404380746307,validated,"{""leverage_components"": {""ctck_margin_anchor"": 0.8, ""derivatives_pressure"": 0.47986637474356425, ""funding_pressure"": 0.9665304848976133, ""marginable_pressure"": 0.37188509379080253, ""speculative_dispersion"": 0.5723625608560957}, ""trigger_components"": {""atc_sell_pressure"": 0.46293576045961266, ""breadth_stress"": 0.5393878826286037, ""drawdown_pressure"": 0.0, ""foreign_outflow"": 0.9940662935028566, ""liquidity_stress"": 0.24242424242424235, ""margin_wave"": 0.4566439811981365, ""sector_pressure"": 0.3660275721118536, ""volume_spike"": 0.9942203878306779}, ""weights"": {""leverage"": {""ctck_margin_anchor"": 0.5, ""derivatives_pressure"": 0.1, ""funding_pressure"": 0.1, ""marginable_pressure"": 0.25, ""speculative_dispersion"": 0.05}, ""trigger"": {""atc_sell_pressure"": 0.15, ""breadth_stress"": 0.15, ""drawdown_pressure"": 0.15, ""foreign_outflow"": 0.1, ""liquidity_stress"": 0.1, ""margin_wave"": 0.25, ""sector_pressure"": 0.08, ""volume_spike"": 0.1}}}"
2025-08-15,0.7501862268490763,0.6905756432386025,0.7233614642243631,0.1875584979525683,0.5873925493857706,0.66625,0.7566038543462104,validated,"{""leverage_components"": {""ctck_margin_anchor"": 0.8, ""derivatives_pressure"": 0.3118985729920329, ""funding_pressure"": 0.6073431201884728, ""marginable_pressure"": 0.855624875750597, ""speculative_dispersion"": 0.8871167718675291}, ""trigger_components"": {""atc_sell_pressure"": 0.6714909629103707, ""breadth_stress"": 0.806191106369166, ""drawdown_pressure"": 0.0814443922983632, ""foreign_outflow"": 0.935291756458702, ""liquidity_stress"": 0.30684654135853395, ""margin_wave"": 0.8908858436803953, ""sector_pressure"": 0.8149918188668892, ""volume_spike"": 0.9981808924983218}, ""weights"": {""leverage"": {""ctck_margin_anchor"": 0.5, ""derivatives_pressure"": 0.1, ""funding_pressure"": 0.1, ""marginable_pressure"": 0.25, ""speculative_dispersion"": 0.05}, ""trigger"": {""atc_sell_pressure"": 0.15, ""breadth_stress"": 0.15, ""drawdown_pressure"": 0.15, ""foreign_outflow"": 0.1, ""liquidity_stress"": 0.1, ""margin_wave"": 0.25, ""sector_pressure"": 0.08, ""volume_spike"": 0.1}}}"
2025-08-22,0.7500000000000001,0.8154983290993926,0.7794742480947268,0.2296703088379814,0.6000260926513945,0.66625,0.7465737290165666,validated,"{""leverage_components"": {""ctck_margin_anchor"": 0.8, ""derivatives_pressure"": 0.6650113292931763, ""funding_pressure"": 0.6794271605740968, ""marginable_pressure"": 0.2731712767828648, ""speculative_dispersion"": 0.9991666500301319}, ""trigger_components"": {""atc_sell_pressure"": 0.9999683287581669, ""breadth_stress"": 0.8260769924506326, ""drawdown_pressure"": 0.3149437203791461, ""foreign_outflow"": 0.8994942712786795, ""liquidity_stress"": 0.4199998887883347, ""margin_wave"": 0.993074161421089, ""sector_pressure"": 0.9935218831083625, ""volume_spike"": 0.9989013217850938}, ""weights"": {""leverage"": {""ctck_margin_anchor"": 0.5, ""derivatives_pressure"": 0.1, ""funding_pressure"": 0.1, ""marginable_pressure"": 0.25, ""speculative_dispersion"": 0.05}, ""trigger"": {""atc_sell_pressure"": 0.15, ""breadth_stress"": 0.15, ""drawdown_pressure"": 0.15, ""foreign_outflow"": 0.1, ""liquidity_stress"": 0.1, ""margin_wave"": 0.25, ""sector_pressure"": 0.08, ""volume_spike"": 0.1}}}"
2025-08-29,0.7500000000000001,0.4763513169239864,0.6268580926157941,0.1729448851739101,0.583008465552173,0.66625,0.7849919051760885,validated,"{""leverage_components"": {""ctck_margin_anchor"": 0.8, ""derivatives_pressure"": 0.41662845669135506, ""funding_pressure"": 0.04307715124569356, ""marginable_pressure"": 0.4640508618405182, ""speculative_dispersion"": 0.3835174696224439}, ""trigger_components"": {""atc_sell_pressure"": 0.3864891458821792, ""breadth_stress"": 0.5621657955995861, ""drawdown_pressure"": 0.04287618483412303, ""foreign_outflow"": 0.9664796799865961, ""liquidity_stress"": 0.2463253994862524, ""margin_wave"": 0.4294159172533708, ""sector_pressure"": 0.5681440097823428, ""volume_spike"": 0.916437452873072}, ""weights"": {""leverage"": {""ctck_margin_anchor"": 0.5, ""derivatives_pressure"": 0.1, ""funding_pressure"": 0.1, ""marginable_pressure"": 0.25, ""speculative_dispersion"": 0.05}, ""trigger"": {""atc_sell_pressure"": 0.15, ""breadth_stress"": 0.15, ""drawdown_pressure"": 0.15, ""foreign_outflow"": 0.1, ""liquidity_stress"": 0.1, ""margin_wave"": 0.25, ""sector_pressure"": 0.08, ""volume_spike"": 0.1}}}"
2025-09-05,0.7500000000000001,0.7568829721863624,0.7530973374838632,0.1596789602258234,0.5790286880677471,0.66625,0.7881310964168726,validated,"{""leverage_components"": {""ctck_margin_anchor"": 0.8, ""derivatives_pressure"": 0.2220030680819744, ""funding_pressure"": 0.4002595102495053, ""marginable_pressure"": 0.658689722919019, ""speculative_dispersion"": 0.8990166344154912}, ""trigger_components"": {""atc_sell_pressure"": 0.948005052877774, ""breadth_stress"": 0.7967113767118761, ""drawdown_pressure"": 0.216059753933584, ""foreign_outflow"": 0.9531998458573296, ""liquidity_stress"": 0.32814351856939006, ""margin_wave"": 0.9006684657492205, ""sector_pressure"": 0.9581936964003517, ""volume_spike"": 0.9336023384078108}, ""weights"": {""leverage"": {""ctck_margin_anchor"": 0.5, ""derivatives_pressure"": 0.1, ""funding_pressure"": 0.1, ""marginable_pressure"": 0.25, ""speculative_dispersion"": 0.05}, ""trigger"": {""atc_sell_pressure"": 0.15, ""breadth_stress"": 0.15, ""drawdown_pressure"": 0.15, ""foreign_outflow"": 0.1, ""liquidity_stress"": 0.1, ""margin_wave"": 0.25, ""sector_pressure"": 0.08, ""volume_spike"": 0.1}}}"
2025-09-12,0.7500000000000001,0.3288700452361425,0.5604915203562642,0.4611567916477673,0.6694720374943302,0.66625,0.7541758631624524,validated,"{""leverage_components"": {""ctck_margin_anchor"": 0.8, ""derivatives_pressure"": 0.5389595484593234, ""funding_pressure"": 0.43436874226761335, ""marginable_pressure"": 0.3126958040383707, ""speculative_dispersion"": 0.2857880970141422}, ""trigger_components"": {""atc_sell_pressure"": 0.373343188018156, ""breadth_stress"": 0.3617663104738291, ""drawdown_pressure"": 0.2139227372678021, ""foreign_outflow"": 0.6899216161537585, ""liquidity_stress"": 0.24242424242424235, ""margin_wave"": 0.16672806165978776, ""sector_pressure"": 0.3085627998596674, ""volume_spike"": 0.5322318822954548}, ""weights"": {""leverage"": {""ctck_margin_anchor"": 0.5, ""derivatives_pressure"": 0.1, ""funding_pressure"": 0.1, ""marginable_pressure"": 0.25, ""speculative_dispersion"": 0.05}, ""trigger"": {""atc_sell_pressure"": 0.15, ""breadth_stress"": 0.15, ""drawdown_pressure"": 0.15, ""foreign_outflow"": 0.1, ""liquidity_stress"": 0.1, ""margin_wave"": 0.25, ""sector_pressure"": 0.08, ""volume_spike"": 0.1}}}"
2025-09-19,0.7500000000000001,0.5501227464713028,0.6600552359120864,0.3874007155785748,0.6473452146735725,0.66625,0.7533628376612225,validated,"{""leverage_components"": {""ctck_margin_anchor"": 0.8, ""derivatives_pressure"": 0.7848365312772976, ""funding_pressure"": 0.2824424705038665, ""marginable_pressure"": 0.41234041948950184, ""speculative_dispersion"": 0.4926985986865702}, ""trigger_components"": {""atc_sell_pressure"": 0.3994667903141733, ""breadth_stress"": 0.704509496089007, ""drawdown_pressure"": 0.27759109586214664, ""foreign_outflow"": 0.7108991454484453, ""liquidity_stress"": 0.26115314361852726, ""margin_wave"": 0.73520779751046, ""sector_pressure"": 0.7950505769575068, ""volume_spike"": 0.4228623440829514}, ""weights"": {""leverage"": {""ctck_margin_anchor"": 0.5, ""derivatives_pressure"": 0.1, ""funding_pressure"": 0.1, ""marginable_pressure"": 0.25, ""speculative_dispersion"": 0.05}, ""trigger"": {""atc_sell_pressure"": 0.15, ""breadth_stress"": 0.15, ""drawdown_pressure"": 0.15, ""foreign_outflow"": 0.1, ""liquidity_stress"": 0.1, ""margin_wave"": 0.25, ""sector_pressure"": 0.08, ""volume_spike"": 0.1}}}"
2025-09-26,0.7500000000000001,0.5611934902613728,0.6650370706176179,0.3696397038479111,0.6420169111543734,0.66625,0.7445460131350259,validated,"{""leverage_components"": {""ctck_margin_anchor"": 0.8, ""derivatives_pressure"": 0.8264691985245058, ""funding_pressure"": 0.4181133490748579, ""marginable_pressure"": 0.45607917355945204, ""speculative_dispersion"": 0.59605951954143}, ""trigger_components"": {""atc_sell_pressure"": 0.4446014374855634, ""breadth_stress"": 0.7496756411739212, ""drawdown_pressure"": 0.26226352805239633, ""foreign_outflow"": 0.7787165574846431, ""liquidity_stress"": 0.254718235881227, ""margin_wave"": 0.8375050930112894, ""sector_pressure"": 0.5603586946604179, ""volume_spike"": 0.30059430313257696}, ""weights"": {""leverage"": {""ctck_margin_anchor"": 0.5, ""derivatives_pressure"": 0.1, ""funding_pressure"": 0.1, ""marginable_pressure"": 0.25, ""speculative_dispersion"": 0.05}, ""trigger"": {""atc_sell_pressure"": 0.15, ""breadth_stress"": 0.15, ""drawdown_pressure"": 0.15, ""foreign_outflow"": 0.1, ""liquidity_stress"": 0.1, ""margin_wave"": 0.25, ""sector_pressure"": 0.08, ""volume_spike"": 0.1}}}"
2025-10-03,0.8624999999999999,0.6012447030568074,0.7449351163755633,0.2345605982106404,0.6014931794631921,0.66625,0.7561099218773456,validated,"{""leverage_components"": {""ctck_margin_anchor"": 0.95, ""derivatives_pressure"": 0.30529549087339974, ""funding_pressure"": 0.37636388302673573, ""marginable_pressure"": 0.520643091973359, ""speculative_dispersion"": 0.8305444105913213}, ""trigger_components"": {""atc_sell_pressure"": 0.37456056787740855, ""breadth_stress"": 0.8207867101575946, ""drawdown_pressure"": 0.28992818564900075, ""foreign_outflow"": 0.7497948092240564, ""liquidity_stress"": 0.30509861153174167, ""margin_wave"": 0.9075039368004736, ""sector_pressure"": 0.8211028127667122, ""volume_spike"": 0.28499408451716385}, ""weights"": {""leverage"": {""ctck_margin_anchor"": 0.5, ""derivatives_pressure"": 0.1, ""funding_pressure"": 0.1, ""marginable_pressure"": 0.25, ""speculative_dispersion"": 0.05}, ""trigger"": {""atc_sell_pressure"": 0.15, ""breadth_stress"": 0.15, ""drawdown_pressure"": 0.15, ""foreign_outflow"": 0.1, ""liquidity_stress"": 0.1, ""margin_wave"": 0.25, ""sector_pressure"": 0.08, ""volume_spike"": 0.1}}}"
2025-10-10,0.8624999999999999,0.3592554547200984,0.6360399546240443,0.3453616798907294,0.6347335039672188,0.66625,0.7430319403689238,validated,"{""leverage_components"": {""ctck_margin_anchor"": 0.95, ""derivatives_pressure"": 0.4204366763439832, ""funding_pressure"": 0.611048928536787, ""marginable_pressure"": 0.4680000486637279, ""speculative_dispersion"": 0.31616303981366134}, ""trigger_components"": {""atc_sell_pressure"": 0.3714314894924203, ""breadth_stress"": 0.570195042092554, ""drawdown_pressure"": 0.0, ""foreign_outflow"": 0.5860269954367159, ""liquidity_stress"": 0.24242424242424235, ""margin_wave"": 0.2693707191099536, ""sector_pressure"": 0.4843192944983832, ""volume_spike"": 0.5781856423650528}, ""weights"": {""leverage"": {""ctck_margin_anchor"": 0.5, ""derivatives_pressure"": 0.1, ""funding_pressure"": 0.1, ""marginable_pressure"": 0.25, ""speculative_dispersion"": 0.05}, ""trigger"": {""atc_sell_pressure"": 0.15, ""breadth_stress"": 0.15, ""drawdown_pressure"": 0.15, ""foreign_outflow"": 0.1, ""liquidity_stress"": 0.1, ""margin_wave"": 0.25, ""sector_pressure"": 0.08, ""volume_spike"": 0.1}}}"
2025-10-17,0.8624999999999999,0.6513224123695202,0.767470085566284,0.3269272869222868,0.629203186076686,0.66625,0.7565040172700682,validated,"{""leverage_components"": {""ctck_margin_anchor"": 0.95, ""derivatives_pressure"": 0.6719598436711632, ""funding_pressure"": 0.8229398498161866, ""marginable_pressure"": 0.3963587775104696, ""speculative_dispersion"": 0.6483344159253205}, ""trigger_components"": {""atc_sell_pressure"": 0.9869170893730974, ""breadth_stress"": 0.7624747379730235, ""drawdown_pressure"": 0.2522851402212964, ""foreign_outflow"": 0.5673971091043714, ""liquidity_stress"": 0.2601572960516167, ""margin_wave"": 0.8076519704677623, ""sector_pressure"": 0.5678606666004484, ""volume_spike"": 0.7307937376339386}, ""weights"": {""leverage"": {""ctck_margin_anchor"": 0.5, ""derivatives_pressure"": 0.1, ""funding_pressure"": 0.1, ""marginable_pressure"": 0.25, ""speculative_dispersion"": 0.05}, ""trigger"": {""atc_sell_pressure"": 0.15, ""breadth_stress"": 0.15, ""drawdown_pressure"": 0.15, ""foreign_outflow"": 0.1, ""liquidity_stress"": 0.1, ""margin_wave"": 0.25, ""sector_pressure"": 0.08, ""volume_spike"": 0.1}}}"
2025-10-24,0.8624999999999999,0.5162554091865019,0.7066899341339259,0.2975379480410334,0.62079263441231,0.6665625,0.7310668623244112,validated,"{""leverage_components"": {""ctck_margin_anchor"": 0.95, ""derivatives_pressure"": 0.577879679155466, ""funding_pressure"": 0.9283904203208238, ""marginable_pressure"": 0.027799152637176583, ""speculative_dispersion"": 0.5419163953408787}, ""trigger_components"": {""atc_sell_pressure"": 0.3925021604711241, ""breadth_stress"": 0.7005105177692161, ""drawdown_pressure"": 0.5919432889039802, ""foreign_outflow"": 0.49885151062912564, ""liquidity_stress"": 0.24790824670003817, ""margin_wave"": 0.5628742961004414, ""sector_pressure"": 0.5290474307817702, ""volume_spike"": 0.4709410262920583}, ""weights"": {""leverage"": {""ctck_margin_anchor"": 0.5, ""derivatives_pressure"": 0.1, ""funding_pressure"": 0.1, ""marginable_pressure"": 0.25, ""speculative_dispersion"": 0.05}, ""trigger"": {""atc_sell_pressure"": 0.15, ""breadth_stress"": 0.15, ""drawdown_pressure"": 0.15, ""foreign_outflow"": 0.1, ""liquidity_stress"": 0.1, ""margin_wave"": 0.25, ""sector_pressure"": 0.08, ""volume_spike"": 0.1}}}"
2025-10-31,0.8624999999999999,0.5603791322914028,0.7265456095311312,0.2381936900457733,0.602989357013732,0.6665625,0.7401251904401914,validated,"{""leverage_components"": {""ctck_margin_anchor"": 0.95, ""derivatives_pressure"": 0.04384383276443421, ""funding_pressure"": 0.43954136680757244, ""marginable_pressure"": 0.7797654592305144, ""speculative_dispersion"": 0.6609234731494508}, ""trigger_components"": {""atc_sell_pressure"": 0.7067436022070396, ""breadth_stress"": 0.6716393567181148, ""drawdown_pressure"": 0.8999066134646391, ""foreign_outflow"": 0.37358785809509065, ""liquidity_stress"": 0.2548366095168146, ""margin_wave"": 0.5240570242987599, ""sector_pressure"": 0.5334423116003494, ""volume_spike"": 0.2693393925233769}, ""weights"": {""leverage"": {""ctck_margin_anchor"": 0.5, ""derivatives_pressure"": 0.1, ""funding_pressure"": 0.1, ""marginable_pressure"": 0.25, ""speculative_dispersion"": 0.05}, ""trigger"": {""atc_sell_pressure"": 0.15, ""breadth_stress"": 0.15, ""drawdown_pressure"": 0.15, ""foreign_outflow"": 0.1, ""liquidity_stress"": 0.1, ""margin_wave"": 0.25, ""sector_pressure"": 0.08, ""volume_spike"": 0.1}}}"
2025-11-07,0.8624999999999999,0.7192632893118411,0.7980434801903284,0.1550902641750569,0.5780583292525171,0.6665625,0.6476325526634363,validated,"{""leverage_components"": {""ctck_margin_anchor"": 0.95, ""derivatives_pressure"": 0.11683482258378053, ""funding_pressure"": 0.9329090565934678, ""marginable_pressure"": 0.5370075552273115, ""speculative_dispersion"": 0.9098872220763359}, ""trigger_components"": {""atc_sell_pressure"": 0.8685300488371186, ""breadth_stress"": 0.8558632890806204, ""drawdown_pressure"": 1.0, ""foreign_outflow"": 0.32407983980271593, ""liquidity_stress"": 0.32966186255495905, ""margin_wave"": 0.8015875198103906, ""sector_pressure"": 0.7808496131774513, ""volume_spike"": 0.39906332526566374}, ""weights"": {""leverage"": {""ctck_margin_anchor"": 0.5, ""derivatives_pressure"": 0.1, ""funding_pressure"": 0.1, ""marginable_pressure"": 0.25, ""speculative_dispersion"": 0.05}, ""trigger"": {""atc_sell_pressure"": 0.15, ""breadth_stress"": 0.15, ""drawdown_pressure"": 0.15, ""foreign_outflow"": 0.1, ""liquidity_stress"": 0.1, ""margin_wave"": 0.25, ""sector_pressure"": 0.08, ""volume_spike"": 0.1}}}"
2025-11-14,0.8624999999999999,0.3601636199446326,0.6364486289750847,0.4044612775519716,0.6528696332655914,0.6665625,0.6095438920075524,validated,"{""leverage_components"": {""ctck_margin_anchor"": 0.95, ""derivatives_pressure"": 0.4035520462623732, ""funding_pressure"": 0.4372461278234347, ""marginable_pressure"": 0.622270107265354, ""speculative_dispersion"": 0.2967674218208925}, ""trigger_components"": {""atc_sell_pressure"": 0.3542769363685624, ""breadth_stress"": 0.6186552175959211, ""drawdown_pressure"": 0.3823219091200064, ""foreign_outflow"": 0.27933163435981945, ""liquidity_stress"": 0.24242424242424235, ""margin_wave"": 0.38192616335510754, ""sector_pressure"": 0.22962579460371668, ""volume_spike"": 0.196614079920494}, ""weights"": {""leverage"": {""ctck_margin_anchor"": 0.5, ""derivatives_pressure"": 0.1, ""funding_pressure"": 0.1, ""marginable_pressure"": 0.25, ""speculative_dispersion"": 0.05}, ""trigger"": {""atc_sell_pressure"": 0.15, ""breadth_stress"": 0.15, ""drawdown_pressure"": 0.15, ""foreign_outflow"": 0.1, ""liquidity_stress"": 0.1, ""margin_wave"": 0.25, ""sector_pressure"": 0.08, ""volume_spike"": 0.1}}}"
2025-11-21,0.8624999999999999,0.4322994705565417,0.6689097617504438,0.2328859934288388,0.6013970480286517,0.6665625,0.6119287464477402,validated,"{""leverage_components"": {""ctck_margin_anchor"": 0.95, ""derivatives_pressure"": 0.8185823032974511, ""funding_pressure"": 0.37660991726042303, ""marginable_pressure"": 0.40818173103095234, ""speculative_dispersion"": 0.4149537849973739}, ""trigger_components"": {""atc_sell_pressure"": 0.35527692933895444, ""breadth_stress"": 0.7692007164538318, ""drawdown_pressure"": 0.2291156285034665, ""foreign_outflow"": 0.17400302405167284, ""liquidity_stress"": 0.2659146802093114, ""margin_wave"": 0.5218692897972421, ""sector_pressure"": 0.8493335509302191, ""volume_spike"": 0.21438660106800655}, ""weights"": {""leverage"": {""ctck_margin_anchor"": 0.5, ""derivatives_pressure"": 0.1, ""funding_pressure"": 0.1, ""marginable_pressure"": 0.25, ""speculative_dispersion"": 0.05}, ""trigger"": {""atc_sell_pressure"": 0.15, ""breadth_stress"": 0.15, ""drawdown_pressure"": 0.15, ""foreign_outflow"": 0.1, ""liquidity_stress"": 0.1, ""margin_wave"": 0.25, ""sector_pressure"": 0.08, ""volume_spike"": 0.1}}}"
2025-11-28,0.8624999999999999,0.394115290627783,0.6517268807825023,0.146614560222194,0.5755156180666582,0.6665625,0.6243460743159559,validated,"{""leverage_components"": {""ctck_margin_anchor"": 0.95, ""derivatives_pressure"": 0.32372745864146113, ""funding_pressure"": 0.7684970847543904, ""marginable_pressure"": 0.528631242717725, ""speculative_dispersion"": 0.6309963611970514}, ""trigger_components"": {""atc_sell_pressure"": 0.3579808977675937, ""breadth_stress"": 0.824750267758057, ""drawdown_pressure"": 0.0, ""foreign_outflow"": 0.08408102225107689, ""liquidity_stress"": 0.25662726225938687, ""margin_wave"": 0.5414045994230665, ""sector_pressure"": 0.7339924419446398, ""volume_spike"": 0.20093465386773895}, ""weights"": {""leverage"": {""ctck_margin_anchor"": 0.5, ""derivatives_pressure"": 0.1, ""funding_pressure"": 0.1, ""marginable_pressure"": 0.25, ""speculative_dispersion"": 0.05}, ""trigger"": {""atc_sell_pressure"": 0.15, ""breadth_stress"": 0.15, ""drawdown_pressure"": 0.15, ""foreign_outflow"": 0.1, ""liquidity_stress"": 0.1, ""margin_wave"": 0.25, ""sector_pressure"": 0.08, ""volume_spike"": 0.1}}}"
2025-12-05,0.8624999999999999,0.4048767795029134,0.656569550776311,0.0290655557366555,0.5402509167209967,0.6665625,0.6338433025948095,validated,"{""leverage_components"": {""ctck_margin_anchor"": 0.95, ""derivatives_pressure"": 0.1998994983719582, ""funding_pressure"": 0.9915389247486206, ""marginable_pressure"": 0.21013578014499323, ""speculative_dispersion"": 0.6107933998230333}, ""trigger_components"": {""atc_sell_pressure"": 0.4229028150909979, ""breadth_stress"": 0.9070640881333996, ""drawdown_pressure"": 0.0, ""foreign_outflow"": 0.00810235921236857, ""liquidity_stress"": 0.2567167347019523, ""margin_wave"": 0.602801931798094, ""sector_pressure"": 0.3936560290379602, ""volume_spike"": 0.2909701171549447}, ""weights"": {""leverage"": {""ctck_margin_anchor"": 0.5, ""derivatives_pressure"": 0.1, ""funding_pressure"": 0.1, ""marginable_pressure"": 0.25, ""speculative_dispersion"": 0.05}, ""trigger"": {""atc_sell_pressure"": 0.15, ""breadth_stress"": 0.15, ""drawdown_pressure"": 0.15, ""foreign_outflow"": 0.1, ""liquidity_stress"": 0.1, ""margin_wave"": 0.25, ""sector_pressure"": 0.08, ""volume_spike"": 0.1}}}"
2025-12-12,0.8624999999999999,0.8167303440423476,0.8419036548190564,0.1511575675576761,0.5772847702673028,0.666875,0.5887834495857304,validated,"{""leverage_components"": {""ctck_margin_anchor"": 0.95, ""derivatives_pressure"": 0.06950259121431895, ""funding_pressure"": 0.9459331556381123, ""marginable_pressure"": 0.733482716187525, ""speculative_dispersion"": 0.9974548557219591}, ""trigger_components"": {""atc_sell_pressure"": 0.9921491728590841, ""breadth_stress"": 0.9986132808142543, ""drawdown_pressure"": 0.7615866662104981, ""foreign_outflow"": 0.5898564238680761, ""liquidity_stress"": 0.41494792898328625, ""margin_wave"": 0.9996079313821842, ""sector_pressure"": 0.9416156824813371, ""volume_spike"": 0.4350473085397085}, ""weights"": {""leverage"": {""ctck_margin_anchor"": 0.5, ""derivatives_pressure"": 0.1, ""funding_pressure"": 0.1, ""marginable_pressure"": 0.25, ""speculative_dispersion"": 0.05}, ""trigger"": {""atc_sell_pressure"": 0.15, ""breadth_stress"": 0.15, ""drawdown_pressure"": 0.15, ""foreign_outflow"": 0.1, ""liquidity_stress"": 0.1, ""margin_wave"": 0.25, ""sector_pressure"": 0.08, ""volume_spike"": 0.1}}}"
2025-12-19,0.8624999999999999,0.3664182619229948,0.6392632178653477,0.3175663917439177,0.6276136675231754,0.6671875,0.5821255732373569,validated,"{""leverage_components"": {""ctck_margin_anchor"": 0.95, ""derivatives_pressure"": 0.095992063349431, ""funding_pressure"": 0.6083729074094893, ""marginable_pressure"": 0.06100587117880968, ""speculative_dispersion"": 0.41312357200806077}, ""trigger_components"": {""atc_sell_pressure"": 0.3461815283298736, ""breadth_stress"": 0.45903809414868035, ""drawdown_pressure"": 0.35231847366200275, ""foreign_outflow"": 0.09063745851844252, ""liquidity_stress"": 0.24242424242424235, ""margin_wave"": 0.4929753810943032, ""sector_pressure"": 0.3442245774072936, ""volume_spike"": 0.3801302689532311}, ""weights"": {""leverage"": {""ctck_margin_anchor"": 0.5, ""derivatives_pressure"": 0.1, ""funding_pressure"": 0.1, ""marginable_pressure"": 0.25, ""speculative_dispersion"": 0.05}, ""trigger"": {""atc_sell_pressure"": 0.15, ""breadth_stress"": 0.15, ""drawdown_pressure"": 0.15, ""foreign_outflow"": 0.1, ""liquidity_stress"": 0.1, ""margin_wave"": 0.25, ""sector_pressure"": 0.08, ""volume_spike"": 0.1}}}"
