time,Market_Return,CSAD,CSSD,Spread,Spread_Z,DPI,Ledoit_Correlation,cache_date
2024-06-10,0.0,0.013951672183645257,0.021589424602213542,0.007637752418568285,1.4258843709821427,56.666666666666664,0.08095572896125439,2026-05-09
2024-06-11,-0.007751937984496138,0.013412829066731307,0.019715714822620068,0.006302885755888761,0.3862677296973188,58.333333333333336,0.08095572896125439,2026-05-09
2024-06-12,0.015625,0.013711412920198018,0.017377629685938728,0.0036662167657407103,-1.5723651861759966,56.666666666666664,0.08095572896125439,2026-05-09
2024-06-13,0.0,0.010417823205951325,0.015195951137981873,0.004778127932030548,-0.7121067884071861,55.00000000000001,0.08095572896125439,2026-05-09
2024-06-14,-0.015384615384615441,0.0180902133196039,0.024441582951225747,0.006351369631621848,0.478519445340745,55.00000000000001,0.03962484425069789,2026-05-09
2024-06-17,-0.0078125,0.013935269462457829,0.020322269783657997,0.0063870003212001675,0.48963147622142844,56.666666666666664,0.03962484425069789,2026-05-09
2024-06-18,0.007874015748031482,0.011779941287370543,0.016857861825481872,0.0050779205381113295,-0.48216389886697036,55.00000000000001,0.03962484425069789,2026-05-09
2024-06-19,0.0,0.010420792470655506,0.01690534781467443,0.006484555344018924,0.5544869744944025,56.666666666666664,0.03962484425069789,2026-05-09
2024-06-20,0.0,0.012669325928672436,0.018527081863234436,0.005857755934562,0.05773985363939998,58.333333333333336,0.03962484425069789,2026-05-09
2024-06-21,0.0,0.012592939328624712,0.01960931939065496,0.007016380062030248,0.9217938989616441,60.0,0.04953532464218564,2026-05-09
2024-06-24,-0.0234375,0.021681776869673697,0.02713565680314242,0.005453879933468724,-0.2678213960740779,58.333333333333336,0.04953532464218564,2026-05-09
2024-06-25,0.008000000000000007,0.013239230826470617,0.019794534045830193,0.006555303219359576,0.5737664169722765,58.333333333333336,0.04953532464218564,2026-05-09
2024-06-26,0.0,0.011922166847749344,0.018928087827118644,0.0070059209793693,0.8909525165089391,60.0,0.04953532464218564,2026-05-09
2024-06-27,0.0,0.012691618392548325,0.020004584463056047,0.007312966070507722,1.0925158894062383,61.66666666666667,0.04953532464218564,2026-05-09
2024-06-28,-0.007936507936507908,0.017245601813045536,0.023546268318500423,0.006300666505454886,0.3028466179361729,61.66666666666667,0.07386036549621232,2026-05-09
2024-07-01,0.0,0.01414018196201728,0.019182411129933078,0.005042229167915798,-0.6753283157042921,61.66666666666667,0.07386036549621232,2026-05-09
2024-07-02,0.016000000000000014,0.012984786370024348,0.016191377567088723,0.003206591197064375,-2.011874029536619,61.66666666666667,0.07386036549621232,2026-05-09
2024-07-03,0.007874015748031482,0.010494411636408437,0.014233554368098936,0.003739142731690499,-1.5493183510438515,60.0,0.07386036549621232,2026-05-09
2024-07-04,0.0,0.009526859140220584,0.01595536135295101,0.006428502212730426,0.44473794519001875,60.0,0.07386036549621232,2026-05-09
2024-07-05,0.0,0.010085550821101541,0.015646122585683132,0.005560571764581591,-0.19181052188729997,58.333333333333336,0.09392685056662652,2026-05-09
2024-07-08,0.0,0.015382180373916882,0.023792702695093742,0.00841052232117686,1.8325687161689401,60.0,0.09392685056662652,2026-05-09
2024-07-09,0.0078125,0.012730871884278518,0.01834055617796636,0.005609684293687843,-0.1806023456424701,58.333333333333336,0.09392685056662652,2026-05-09
2024-07-10,0.0,0.01245209200978587,0.01837327665623774,0.005921184646451869,0.03930938561092368,58.333333333333336,0.09392685056662652,2026-05-09
2024-07-11,-0.007751937984496138,0.012851069052513845,0.017920165982600777,0.0050690969300869314,-0.5942440108037448,58.333333333333336,0.09392685056662652,2026-05-09
2024-07-12,0.0,0.010589611997979649,0.016485636941412432,0.005896024943432783,-0.026588774869336727,58.333333333333336,0.07255675467562044,2026-05-09
2024-07-15,0.0,0.010943880573819675,0.016601415549712267,0.005657534975892591,-0.2007946874946679,56.666666666666664,0.07255675467562044,2026-05-09
2024-07-16,0.0,0.011708619063509335,0.018101386623313523,0.006392767559804188,0.34891907615932904,56.666666666666664,0.07255675467562044,2026-05-09
2024-07-17,-0.0078125,0.02517902390210851,0.03191403893913676,0.006735015037028249,0.5926367093026303,56.666666666666664,0.07255675467562044,2026-05-09
2024-07-18,0.0,0.016002467446999798,0.023494122622060687,0.007491655175060889,1.1304573522056416,58.333333333333336,0.07255675467562044,2026-05-09
2024-07-19,-0.007874015748031482,0.015055770074490509,0.0203693792427799,0.0053136091682893915,-0.5342412214516549,58.333333333333336,0.11281732802915787,2026-05-09
2024-07-22,-0.007936507936507908,0.02073637864393825,0.028186728565281087,0.007450349921342837,1.0638570554299729,60.0,0.11281732802915787,2026-05-09
2024-07-23,-0.016000000000000014,0.01809660090115402,0.02439493681289879,0.006298335911744769,0.167887362814328,60.0,0.11281732802915787,2026-05-09
2024-07-24,0.008130081300812941,0.016414947889535892,0.023197340069925337,0.006782392180389445,0.5150050238699664,61.66666666666667,0.11281732802915787,2026-05-09
2024-07-25,-0.008064516129032251,0.012154469711845072,0.01798858366159344,0.005834113949748367,-0.24882256528205815,61.66666666666667,0.11281732802915787,2026-05-09
2024-07-26,0.008130081300812941,0.011850794857938511,0.017211247260961453,0.005360452403022941,-0.6055181967989154,60.0,0.15453361856512438,2026-05-09
2024-07-29,0.008064516129032251,0.012964038750970257,0.01875625778711457,0.005792219036144313,-0.25141848357521684,58.333333333333336,0.15453361856512438,2026-05-09
2024-07-30,0.0,0.014647293101845094,0.02397571877401698,0.009328425672171885,2.409930382651722,60.0,0.15453361856512438,2026-05-09
2024-07-31,0.0,0.01521911865713532,0.02270856527141969,0.0074894466142843685,0.9852410253203335,60.0,0.15453361856512438,2026-05-09
2024-08-01,-0.016000000000000014,0.022163137191048114,0.02792129574957025,0.005758158558522134,-0.3311322270230357,58.333333333333336,0.15453361856512438,2026-05-09
2024-08-02,0.008130081300812941,0.0159449259032353,0.021522535124127704,0.005577609220892402,-0.45041321705988036,56.666666666666664,0.17255433202444181,2026-05-09
2024-08-05,-0.040322580645161366,0.019563213807460823,0.022476676475118935,0.0029134626676581114,-2.367205389402349,55.00000000000001,0.17255433202444181,2026-05-09
2024-08-06,0.01680672268907557,0.014840457894478238,0.019533947516827174,0.004693489622348937,-0.9997247903288887,53.333333333333336,0.17255433202444181,2026-05-09
2024-08-07,0.008264462809917328,0.013062800577650004,0.017566113762756935,0.004503313185106932,-1.1105292751883642,51.66666666666667,0.17255433202444181,2026-05-09
2024-08-08,-0.008196721311475419,0.01528965027196794,0.023302757755911636,0.008013107483943696,1.4402296984287088,53.333333333333336,0.17255433202444181,2026-05-09
2024-08-09,0.008264462809917328,0.012172268541971606,0.017270994584104978,0.005098726042133371,-0.7057214648912794,51.66666666666667,0.2702472081936037,2026-05-09
2024-08-12,0.008196721311475308,0.012416585232044086,0.01747535154517355,0.005058766313129463,-0.7210779450274863,50.0,0.2702472081936037,2026-05-09
2024-08-13,0.0,0.010322814519801157,0.016550217478154727,0.00622740295835357,0.18959683516272224,50.0,0.2702472081936037,2026-05-09
2024-08-14,0.0,0.011015284739214537,0.017489577935343222,0.006474293196128685,0.3863067669119317,50.0,0.2702472081936037,2026-05-09
2024-08-15,-0.008130081300813052,0.010867691303644463,0.015056203438283513,0.00418851213463905,-1.3568591681528623,50.0,0.2702472081936037,2026-05-09
2024-08-16,0.024590163934426146,0.017596842398232424,0.021895596184434818,0.004298753786202394,-1.2364348785218158,48.333333333333336,0.261628348639078,2026-05-09
2024-08-19,0.008000000000000007,0.011931006452704127,0.016255820693542523,0.004324814240838396,-1.1772777915271304,46.666666666666664,0.261628348639078,2026-05-09
2024-08-20,0.007936507936507908,0.011071998713390265,0.015888514591175584,0.004816515877785319,-0.7818299126353251,45.0,0.261628348639078,2026-05-09
2024-08-21,0.007874015748031482,0.011473062882505767,0.015660915531149126,0.004187852648643358,-1.231470079387187,43.333333333333336,0.261628348639078,2026-05-09
2024-08-22,0.0,0.00981187028347657,0.014816646328338722,0.005004776044862151,-0.6029033045359823,43.333333333333336,0.261628348639078,2026-05-09
2024-08-23,0.0078125,0.012314430612627316,0.01604541287164899,0.0037309822590216746,-1.5483569744628252,43.333333333333336,0.3069971877542956,2026-05-09
2024-08-26,-0.007751937984496138,0.010660819792148595,0.015050389553467092,0.004389569761318497,-1.0458049249924408,43.333333333333336,0.3069971877542956,2026-05-09
2024-08-27,0.0,0.009071681522275445,0.012994866345544316,0.003923184823268871,-1.3684679929231194,43.333333333333336,0.3069971877542956,2026-05-09
2024-08-28,0.0,0.008857643030631886,0.013371671996402597,0.0045140289657707115,-0.8961671966107942,41.66666666666667,0.3069971877542956,2026-05-09
2024-08-29,0.0,0.008672893075830496,0.01292093772453967,0.004248044648709174,-1.0797134424751131,41.66666666666667,0.3069971877542956,2026-05-09
2024-08-30,0.0,0.00823293584708872,0.01327322584692755,0.00504028999983883,-0.4746239699910927,41.66666666666667,0.2889082915917087,2026-05-09
2024-09-04,0.0,0.013281706393849096,0.01778851491838335,0.004506808524534254,-0.8507528764360219,40.0,0.2889082915917087,2026-05-09
2024-09-05,-0.0078125,0.008571694514635707,0.011850402772310994,0.0032787082576752873,-1.7145864027680155,38.333333333333336,0.2889082915917087,2026-05-09
2024-09-06,0.0,0.008904348344818435,0.014006238356464239,0.005101890011645804,-0.37065406065362383,38.333333333333336,0.2889082915917087,2026-05-09
2024-09-09,0.0,0.01002994259059315,0.015472527560484886,0.005442584969891735,-0.119569371877382,38.333333333333336,0.2889082915917087,2026-05-09
2024-09-10,-0.007874015748031482,0.011010773329587673,0.016637643253121344,0.005626869923533671,0.030795683122703796,38.333333333333336,0.2636819077205072,2026-05-09
2024-09-11,-0.007936507936507908,0.011281337354902339,0.016069743127770212,0.004788405772867873,-0.5924164351513191,36.666666666666664,0.2636819077205072,2026-05-09
2024-09-12,0.008000000000000007,0.011242577946545214,0.016120010719709373,0.004877432773164159,-0.5209014899133025,36.666666666666664,0.2636819077205072,2026-05-09
2024-09-13,-0.007936507936507908,0.012039606737946964,0.01625787181573798,0.004218265077791017,-0.9932075452860827,35.0,0.2636819077205072,2026-05-09
2024-09-16,-0.008000000000000007,0.009976241611458174,0.014981217296261359,0.005004975684803185,-0.3813792797766866,33.33333333333333,0.2636819077205072,2026-05-09
2024-09-17,0.016129032258064502,0.0120809908599705,0.01669215263406587,0.00461116177409537,-0.6564423554741365,31.666666666666664,0.23273812682809342,2026-05-09
2024-09-18,0.0,0.009291946058093447,0.015146770703508894,0.005854824645415447,0.2946904105714033,33.33333333333333,0.23273812682809342,2026-05-09
2024-09-19,0.007936507936507908,0.010164654442880453,0.01498699671652296,0.0048223422736425065,-0.4785228560421645,31.666666666666664,0.23273812682809342,2026-05-09
2024-09-20,0.0,0.007933131160841133,0.010923143867184622,0.002990012706343489,-1.8108342391576386,30.0,0.23273812682809342,2026-05-09
2024-09-23,0.0,0.009566701538051692,0.015042728740757058,0.005476027202705366,0.1014045550610054,30.0,0.23273812682809342,2026-05-09
