period,period_order,vn100_health_score,vn100_health_score_market_cap_weighted,equal_weight_corporate_health_score,market_cap_weight_corporate_health_score,equal_weight_growth_score,market_cap_weight_growth_score,equal_weight_profitability_score,market_cap_weight_profitability_score,equal_weight_cash_conversion_score,market_cap_weight_cash_conversion_score,equal_weight_working_capital_stress_score,market_cap_weight_working_capital_stress_score,equal_weight_balance_sheet_resilience_score,market_cap_weight_balance_sheet_resilience_score,equal_weight_capital_allocation_score,market_cap_weight_capital_allocation_score,equal_weight_leverage_stress_score,market_cap_weight_leverage_stress_score,equal_weight_matrix_consistency_score,market_cap_weight_matrix_consistency_score,valid_company_count,revenue_breadth,profit_breadth,cfo_breadth,margin_breadth,healthy_growth_breadth,working_capital_stress_index,leverage_stress_index,sector_diffusion_score,positive_sector_count,valid_sector_count,regime,main_diagnosis
2025Q4,8104,49.599183207921634,49.948116910029256,49.599183207921634,49.948116910029256,49.699374699374694,56.06746358969884,49.354772211915076,46.594110257917166,49.39806225520511,54.1345355087295,49.490061207963564,48.87154096088459,50.667085680327446,43.797833449664466,49.88755783458164,49.50613273088795,49.603385968854845,53.824964092921384,69.08994410871904,68.46712685568764,99,0.8282828282828283,0.8484848484848485,0.5656565656565656,0.6868686868686869,0.32323232323232326,49.490061207963564,49.603385968854845,0.0,0,16,Mixed / Divergent,"[""Revenue recovery is broader than cashflow recovery"", ""Earnings quality remains weak"", ""Healthy growth breadth is narrow"", ""Recovery is concentrated in a limited set of sectors""]"
