period,period_order,vn100_health_score,vn100_health_score_market_cap_weighted,equal_weight_corporate_health_score,market_cap_weight_corporate_health_score,equal_weight_growth_score,market_cap_weight_growth_score,equal_weight_profitability_score,market_cap_weight_profitability_score,equal_weight_cash_conversion_score,market_cap_weight_cash_conversion_score,equal_weight_working_capital_stress_score,market_cap_weight_working_capital_stress_score,equal_weight_balance_sheet_resilience_score,market_cap_weight_balance_sheet_resilience_score,equal_weight_capital_allocation_score,market_cap_weight_capital_allocation_score,equal_weight_leverage_stress_score,market_cap_weight_leverage_stress_score,equal_weight_matrix_consistency_score,market_cap_weight_matrix_consistency_score,valid_company_count,revenue_breadth,profit_breadth,cfo_breadth,margin_breadth,healthy_growth_breadth,working_capital_stress_index,leverage_stress_index,sector_diffusion_score,positive_sector_count,valid_sector_count,regime,main_diagnosis
2026Q1,8105,50.52417368132212,53.31413497898017,50.52417368132212,53.31413497898017,49.70968185253899,57.86078734943549,49.35064935064935,49.05509331213987,50.14223871366728,59.661067847524684,48.985536933095695,45.51561897400284,50.699602474681775,44.44012959276146,49.92161438649534,51.29181888006766,49.1963694431192,54.58745888484149,68.49071265328438,68.56064255331643,99,0.8484848484848485,0.8282828282828283,0.5555555555555556,0.6767676767676768,0.3333333333333333,48.985536933095695,49.1963694431192,0.125,2,16,Mixed / Divergent,"[""Revenue recovery is broader than cashflow recovery"", ""Earnings quality remains weak"", ""Healthy growth breadth is narrow"", ""Recovery is concentrated in a limited set of sectors""]"
